 frequency       gain_db        
 3.16227766e+03  2.01039778e+01 
 3.98107171e+03  2.01037912e+01 
 5.01187234e+03  2.01034955e+01 
 6.30957344e+03  2.01030269e+01 
 7.94328235e+03  2.01022844e+01 
 1.00000000e+04  2.01011079e+01 
 1.25892541e+04  2.00992441e+01 
 1.58489319e+04  2.00962921e+01 
 1.99526231e+04  2.00916189e+01 
 2.51188643e+04  2.00842250e+01 
 3.16227766e+04  2.00725383e+01 
 3.98107171e+04  2.00540937e+01 
 5.01187234e+04  2.00250504e+01 
 6.30957344e+04  1.99794746e+01 
 7.94328235e+04  1.99083200e+01 
 1.00000000e+05  1.97980683e+01 
 1.25892541e+05  1.96291352e+01 
 1.58489319e+05  1.93744965e+01 
 1.99526231e+05  1.89995794e+01 
 2.51188643e+05  1.84650357e+01 
 3.16227766e+05  1.77336683e+01 
 3.98107171e+05  1.67804816e+01 
 5.01187234e+05  1.56013232e+01 
 6.30957344e+05  1.42146751e+01 
 7.94328235e+05  1.26554070e+01 
 1.00000000e+06  1.09648536e+01 
 1.25892541e+06  9.18270906e+00 
 1.58489319e+06  7.34321636e+00 
 1.99526231e+06  5.47510020e+00 
 2.51188643e+06  3.60367863e+00 
 3.16227766e+06  1.75388205e+00 
 3.98107171e+06 -4.66293259e-02 
 5.01187234e+06 -1.76500022e+00 
 6.30957344e+06 -3.36250379e+00 
 7.94328235e+06 -4.79716811e+00 
 1.00000000e+07 -6.03052046e+00 
 1.25892541e+07 -7.03641380e+00 
 1.58489319e+07 -7.80579148e+00 
 1.99526231e+07 -8.33907906e+00 
 2.51188643e+07 -8.61769524e+00 
 3.16227766e+07 -8.54252316e+00 
 3.98107171e+07 -7.84169119e+00 
 5.01187234e+07 -6.13071178e+00 
 6.30957344e+07 -3.60423553e+00 
 7.94328235e+07 -1.61456781e+00 
 1.00000000e+08 -9.50851353e-01 
 1.25892541e+08 -1.90830527e-01 
 1.58489319e+08  1.11190439e+00 
 1.99526231e+08  2.56973832e+00 
 2.51188643e+08  3.96575148e+00 
 3.16227766e+08  5.18215187e+00 
 3.98107171e+08  6.16894566e+00 
 5.01187234e+08  6.90852882e+00 
 6.30957344e+08  7.39776628e+00 
 7.94328235e+08  7.63994621e+00 
 1.00000000e+09  7.63899737e+00 
 frequency       gain_db        
 1.00000000e+00  3.40356751e+01 
 1.25892541e+00  3.40356751e+01 
 1.58489319e+00  3.40356751e+01 
 1.99526231e+00  3.40356751e+01 
 2.51188643e+00  3.40356751e+01 
 3.16227766e+00  3.40356751e+01 
 3.98107171e+00  3.40356751e+01 
 5.01187234e+00  3.40356751e+01 
 6.30957344e+00  3.40356751e+01 
 7.94328235e+00  3.40356751e+01 
 1.00000000e+01  3.40356750e+01 
 1.25892541e+01  3.40356750e+01 
 1.58489319e+01  3.40356749e+01 
 1.99526231e+01  3.40356748e+01 
 2.51188643e+01  3.40356746e+01 
 3.16227766e+01  3.40356743e+01 
 3.98107171e+01  3.40356739e+01 
 5.01187234e+01  3.40356731e+01 
 6.30957344e+01  3.40356720e+01 
 7.94328235e+01  3.40356702e+01 
 1.00000000e+02  3.40356673e+01 
 1.25892541e+02  3.40356627e+01 
 1.58489319e+02  3.40356554e+01 
 1.99526231e+02  3.40356439e+01 
 2.51188643e+02  3.40356257e+01 
 3.16227766e+02  3.40355968e+01 
 3.98107171e+02  3.40355509e+01 
 5.01187234e+02  3.40354783e+01 
 6.30957344e+02  3.40353632e+01 
 7.94328235e+02  3.40351807e+01 
 1.00000000e+03  3.40348916e+01 
 1.25892541e+03  3.40344334e+01 
 1.58489319e+03  3.40337073e+01 
 1.99526231e+03  3.40325568e+01 
 2.51188643e+03  3.40307339e+01 
 3.16227766e+03  3.40278465e+01 
 3.98107171e+03  3.40232741e+01 
 5.01187234e+03  3.40160372e+01 
 6.30957344e+03  3.40045921e+01 
 7.94328235e+03  3.39865144e+01 
 1.00000000e+04  3.39580165e+01 
 1.25892541e+04  3.39132300e+01 
 1.58489319e+04  3.38431807e+01 
 1.99526231e+04  3.37344243e+01 
 2.51188643e+04  3.35674493e+01 
 3.16227766e+04  3.33152990e+01 
 3.98107171e+04  3.29434350e+01 
 5.01187234e+04  3.24124303e+01 
 6.30957344e+04  3.16847828e+01 
 7.94328235e+04  3.07348901e+01 
 1.00000000e+05  2.95577219e+01 
 1.25892541e+05  2.81707049e+01 
 1.58489319e+05  2.66074833e+01 
 1.99526231e+05  2.49078047e+01 
 2.51188643e+05  2.31090162e+01 
 3.16227766e+05  2.12416728e+01 
 3.98107171e+05  1.93286881e+01 
 5.01187234e+05  1.73863950e+01 
 6.30957344e+05  1.54262243e+01 
 7.94328235e+05  1.34563436e+01 
 1.00000000e+06  1.14830575e+01 
 1.25892541e+06  9.51199741e+00 
 1.58489319e+06  7.54921939e+00 
 1.99526231e+06  5.60234836e+00 
 2.51188643e+06  3.68188787e+00 
 3.16227766e+06  1.80273535e+00 
 3.98107171e+06 -1.42554777e-02 
 5.01187234e+06 -1.74123104e+00 
 6.30957344e+06 -3.34400785e+00 
 7.94328235e+06 -4.78612576e+00 
 1.00000000e+07 -6.03722822e+00 
 1.25892541e+07 -7.08382637e+00 
 1.58489319e+07 -7.93675231e+00 
 1.99526231e+07 -8.62817797e+00 
 2.51188643e+07 -9.18894576e+00 
 3.16227766e+07 -9.57022798e+00 
 3.98107171e+07 -9.36068160e+00 
 5.01187234e+07 -7.25990856e+00 
 6.30957344e+07 -3.49898783e+00 
 7.94328235e+07 -4.31501066e+00 
 1.00000000e+08 -7.51466247e+00 
 1.25892541e+08 -9.38633234e+00 
 1.58489319e+08 -8.43962116e+00 
 1.99526231e+08 -6.58120408e+00 
 2.51188643e+08 -4.87934375e+00 
 3.16227766e+08 -3.38162827e+00 
 3.98107171e+08 -1.99656712e+00 
 5.01187234e+08 -6.82348093e-01 
 6.30957344e+08  5.47052575e-01 
 7.94328235e+08  1.64393543e+00 
 1.00000000e+09  2.54424072e+00 
 frequency       gain_db        
 1.00000000e+00  3.85763592e+01 
 1.25892541e+00  3.85763592e+01 
 1.58489319e+00  3.85763592e+01 
 1.99526231e+00  3.85763592e+01 
 2.51188643e+00  3.85763592e+01 
 3.16227766e+00  3.85763592e+01 
 3.98107171e+00  3.85763592e+01 
 5.01187234e+00  3.85763592e+01 
 6.30957344e+00  3.85763592e+01 
 7.94328235e+00  3.85763592e+01 
 1.00000000e+01  3.85763591e+01 
 1.25892541e+01  3.85763590e+01 
 1.58489319e+01  3.85763589e+01 
 1.99526231e+01  3.85763587e+01 
 2.51188643e+01  3.85763584e+01 
 3.16227766e+01  3.85763579e+01 
 3.98107171e+01  3.85763571e+01 
 5.01187234e+01  3.85763559e+01 
 6.30957344e+01  3.85763540e+01 
 7.94328235e+01  3.85763509e+01 
 1.00000000e+02  3.85763460e+01 
 1.25892541e+02  3.85763382e+01 
 1.58489319e+02  3.85763259e+01 
 1.99526231e+02  3.85763064e+01 
 2.51188643e+02  3.85762755e+01 
 3.16227766e+02  3.85762266e+01 
 3.98107171e+02  3.85761490e+01 
 5.01187234e+02  3.85760261e+01 
 6.30957344e+02  3.85758312e+01 
 7.94328235e+02  3.85755224e+01 
 1.00000000e+03  3.85750330e+01 
 1.25892541e+03  3.85742575e+01 
 1.58489319e+03  3.85730286e+01 
 1.99526231e+03  3.85710817e+01 
 2.51188643e+03  3.85679979e+01 
 3.16227766e+03  3.85631149e+01 
 3.98107171e+03  3.85553871e+01 
 5.01187234e+03  3.85431674e+01 
 6.30957344e+03  3.85238707e+01 
 7.94328235e+03  3.84934620e+01 
 1.00000000e+04  3.84456993e+01 
 1.25892541e+04  3.83710606e+01 
 1.58489319e+04  3.82553323e+01 
 1.99526231e+04  3.80780081e+01 
 2.51188643e+04  3.78110071e+01 
 3.16227766e+04  3.74188377e+01 
 3.98107171e+04  3.68618280e+01 
 5.01187234e+04  3.61035295e+01 
 6.30957344e+04  3.51208507e+01 
 7.94328235e+04  3.39120508e+01 
 1.00000000e+05  3.24973952e+01 
 1.25892541e+05  3.09120056e+01 
 1.58489319e+05  2.91956759e+01 
 1.99526231e+05  2.73848840e+01 
 2.51188643e+05  2.55089736e+01 
 3.16227766e+05  2.35896556e+01 
 3.98107171e+05  2.16421838e+01 
 5.01187234e+05  1.96769971e+01 
 6.30957344e+05  1.77012400e+01 
 7.94328235e+05  1.57199913e+01 
 1.00000000e+06  1.37372259e+01 
 1.25892541e+06  1.17566081e+01 
 1.58489319e+06  9.78223322e+00 
 1.99526231e+06  7.81943334e+00 
 2.51188643e+06  5.87575596e+00 
 3.16227766e+06  3.96218912e+00 
 3.98107171e+06  2.09459937e+00 
 5.01187234e+06  2.95090445e-01 
 6.30957344e+06 -1.40748974e+00 
 7.94328235e+06 -2.97924068e+00 
 1.00000000e+07 -4.38640373e+00 
 1.25892541e+07 -5.60312755e+00 
 1.58489319e+07 -6.61426986e+00 
 1.99526231e+07 -7.38985361e+00 
 2.51188643e+07 -7.76335718e+00 
 3.16227766e+07 -7.14542549e+00 
 3.98107171e+07 -5.23108122e+00 
 5.01187234e+07 -4.51151460e+00 
 6.30957344e+07 -5.61071115e+00 
 7.94328235e+07 -6.70174041e+00 
 1.00000000e+08 -6.66174488e+00 
 1.25892541e+08 -5.59283050e+00 
 1.58489319e+08 -4.13873384e+00 
 1.99526231e+08 -2.58400103e+00 
 2.51188643e+08 -9.99029062e-01 
 3.16227766e+08  5.73481734e-01 
 3.98107171e+08  2.06913625e+00 
 5.01187234e+08  3.40967796e+00 
 6.30957344e+08  4.52052010e+00 
 7.94328235e+08  5.34124596e+00 
 1.00000000e+09  5.82952286e+00 
 frequency       gain_db        
 1.00000000e+00  3.28110290e+01 
 1.25892541e+00  3.28110290e+01 
 1.58489319e+00  3.28110290e+01 
 1.99526231e+00  3.28110290e+01 
 2.51188643e+00  3.28110290e+01 
 3.16227766e+00  3.28110290e+01 
 3.98107171e+00  3.28110290e+01 
 5.01187234e+00  3.28110289e+01 
 6.30957344e+00  3.28110289e+01 
 7.94328235e+00  3.28110289e+01 
 1.00000000e+01  3.28110289e+01 
 1.25892541e+01  3.28110289e+01 
 1.58489319e+01  3.28110288e+01 
 1.99526231e+01  3.28110288e+01 
 2.51188643e+01  3.28110287e+01 
 3.16227766e+01  3.28110285e+01 
 3.98107171e+01  3.28110283e+01 
 5.01187234e+01  3.28110278e+01 
 6.30957344e+01  3.28110272e+01 
 7.94328235e+01  3.28110262e+01 
 1.00000000e+02  3.28110245e+01 
 1.25892541e+02  3.28110219e+01 
 1.58489319e+02  3.28110178e+01 
 1.99526231e+02  3.28110113e+01 
 2.51188643e+02  3.28110010e+01 
 3.16227766e+02  3.28109846e+01 
 3.98107171e+02  3.28109586e+01 
 5.01187234e+02  3.28109175e+01 
 6.30957344e+02  3.28108523e+01 
 7.94328235e+02  3.28107489e+01 
 1.00000000e+03  3.28105852e+01 
 1.25892541e+03  3.28103256e+01 
 1.58489319e+03  3.28099143e+01 
 1.99526231e+03  3.28092624e+01 
 2.51188643e+03  3.28082295e+01 
 3.16227766e+03  3.28065930e+01 
 3.98107171e+03  3.28040005e+01 
 5.01187234e+03  3.27998949e+01 
 6.30957344e+03  3.27933959e+01 
 7.94328235e+03  3.27831155e+01 
 1.00000000e+04  3.27668716e+01 
 1.25892541e+04  3.27412506e+01 
 1.58489319e+04  3.27009505e+01 
 1.99526231e+04  3.26378350e+01 
 2.51188643e+04  3.25396447e+01 
 3.16227766e+04  3.23884319e+01 
 3.98107171e+04  3.21590647e+01 
 5.01187234e+04  3.18186719e+01 
 6.30957344e+04  3.13285229e+01 
 7.94328235e+04  3.06498430e+01 
 1.00000000e+05  2.97533251e+01 
 1.25892541e+05  2.86286438e+01 
 1.58489319e+05  2.72882760e+01 
 1.99526231e+05  2.57629506e+01 
 2.51188643e+05  2.40919047e+01 
 3.16227766e+05  2.23136444e+01 
 3.98107171e+05  2.04605687e+01 
 5.01187234e+05  1.85574450e+01 
 6.30957344e+05  1.66221867e+01 
 7.94328235e+05  1.46675057e+01 
 1.00000000e+06  1.27026491e+01 
 1.25892541e+06  1.07349478e+01 
 1.58489319e+06  8.77117784e+00 
 1.99526231e+06  6.81885232e+00 
 2.51188643e+06  4.88758180e+00 
 3.16227766e+06  2.99059501e+00 
 3.98107171e+06  1.14636122e+00 
 5.01187234e+06 -6.20075024e-01 
 6.30957344e+06 -2.27700426e+00 
 7.94328235e+06 -3.78877522e+00 
 1.00000000e+07 -5.12275629e+00 
 1.25892541e+07 -6.25987808e+00 
 1.58489319e+07 -7.20422689e+00 
 1.99526231e+07 -7.98414815e+00 
 2.51188643e+07 -8.63443703e+00 
 3.16227766e+07 -9.12593106e+00 
 3.98107171e+07 -9.10099595e+00 
 5.01187234e+07 -7.29152898e+00 
 6.30957344e+07 -3.10297618e+00 
 7.94328235e+07 -2.28964724e+00 
 1.00000000e+08 -5.37058339e+00 
 1.25892541e+08 -8.42250754e+00 
 1.58489319e+08 -8.18258474e+00 
 1.99526231e+08 -6.26211380e+00 
 2.51188643e+08 -4.46821418e+00 
 3.16227766e+08 -2.93102689e+00 
 3.98107171e+08 -1.54734424e+00 
 5.01187234e+08 -2.56997901e-01 
 6.30957344e+08  9.39267275e-01 
 7.94328235e+08  2.00139990e+00 
 1.00000000e+09  2.87022717e+00 
 frequency       gain_db        
 1.00000000e+00  3.20314579e+01 
 1.25892541e+00  3.20314579e+01 
 1.58489319e+00  3.20314579e+01 
 1.99526231e+00  3.20314579e+01 
 2.51188643e+00  3.20314579e+01 
 3.16227766e+00  3.20314579e+01 
 3.98107171e+00  3.20314579e+01 
 5.01187234e+00  3.20314579e+01 
 6.30957344e+00  3.20314579e+01 
 7.94328235e+00  3.20314579e+01 
 1.00000000e+01  3.20314579e+01 
 1.25892541e+01  3.20314578e+01 
 1.58489319e+01  3.20314578e+01 
 1.99526231e+01  3.20314577e+01 
 2.51188643e+01  3.20314576e+01 
 3.16227766e+01  3.20314574e+01 
 3.98107171e+01  3.20314571e+01 
 5.01187234e+01  3.20314566e+01 
 6.30957344e+01  3.20314558e+01 
 7.94328235e+01  3.20314546e+01 
 1.00000000e+02  3.20314526e+01 
 1.25892541e+02  3.20314495e+01 
 1.58489319e+02  3.20314446e+01 
 1.99526231e+02  3.20314369e+01 
 2.51188643e+02  3.20314245e+01 
 3.16227766e+02  3.20314050e+01 
 3.98107171e+02  3.20313741e+01 
 5.01187234e+02  3.20313251e+01 
 6.30957344e+02  3.20312474e+01 
 7.94328235e+02  3.20311243e+01 
 1.00000000e+03  3.20309291e+01 
 1.25892541e+03  3.20306199e+01 
 1.58489319e+03  3.20301298e+01 
 1.99526231e+03  3.20293532e+01 
 2.51188643e+03  3.20281226e+01 
 3.16227766e+03  3.20261731e+01 
 3.98107171e+03  3.20230850e+01 
 5.01187234e+03  3.20181952e+01 
 6.30957344e+03  3.20104567e+01 
 7.94328235e+03  3.19982204e+01 
 1.00000000e+04  3.19788976e+01 
 1.25892541e+04  3.19484486e+01 
 1.58489319e+04  3.19006243e+01 
 1.99526231e+04  3.18258935e+01 
 2.51188643e+04  3.17100318e+01 
 3.16227766e+04  3.15325211e+01 
 3.98107171e+04  3.12652741e+01 
 5.01187234e+04  3.08728016e+01 
 6.30957344e+04  3.03154497e+01 
 7.94328235e+04  2.95568041e+01 
 1.00000000e+05  2.85738213e+01 
 1.25892541e+05  2.73648154e+01 
 1.58489319e+05  2.59501076e+01 
 1.99526231e+05  2.43648794e+01 
 2.51188643e+05  2.26490019e+01 
 3.16227766e+05  2.08390712e+01 
 3.98107171e+05  1.89646250e+01 
 5.01187234e+05  1.70476910e+01 
 6.30957344e+05  1.51040341e+01 
 7.94328235e+05  1.31449079e+01 
 1.00000000e+06  1.11787432e+01 
 1.25892541e+06  9.21263534e+00 
 1.58489319e+06  7.25369267e+00 
 1.99526231e+06  5.31038725e+00 
 2.51188643e+06  3.39404342e+00 
 3.16227766e+06  1.52051628e+00 
 3.98107171e+06 -2.88116196e-01 
 5.01187234e+06 -2.00247652e+00 
 6.30957344e+06 -3.58669260e+00 
 7.94328235e+06 -5.00270336e+00 
 1.00000000e+07 -6.21867619e+00 
 1.25892541e+07 -7.21898623e+00 
 1.58489319e+07 -8.00945516e+00 
 1.99526231e+07 -8.61030245e+00 
 2.51188643e+07 -9.02776459e+00 
 3.16227766e+07 -9.17968151e+00 
 3.98107171e+07 -8.72624408e+00 
 5.01187234e+07 -6.98109636e+00 
 6.30957344e+07 -3.88455373e+00 
 7.94328235e+07 -1.41761456e+00 
 1.00000000e+08 -1.17960352e+00 
 1.25892541e+08 -1.88791354e+00 
 1.58489319e+08 -1.78320829e+00 
 1.99526231e+08 -5.26403416e-01 
 2.51188643e+08  1.17694895e+00 
 3.16227766e+08  2.84870706e+00 
 3.98107171e+08  4.29916988e+00 
 5.01187234e+08  5.46949829e+00 
 6.30957344e+08  6.34252100e+00 
 7.94328235e+08  6.91352908e+00 
 1.00000000e+09  7.18340675e+00 
 frequency       gain_db        
 1.00000000e+00  2.63459090e+01 
 1.25892541e+00  2.63459090e+01 
 1.58489319e+00  2.63459090e+01 
 1.99526231e+00  2.63459090e+01 
 2.51188643e+00  2.63459090e+01 
 3.16227766e+00  2.63459090e+01 
 3.98107171e+00  2.63459090e+01 
 5.01187234e+00  2.63459090e+01 
 6.30957344e+00  2.63459090e+01 
 7.94328235e+00  2.63459090e+01 
 1.00000000e+01  2.63459090e+01 
 1.25892541e+01  2.63459090e+01 
 1.58489319e+01  2.63459090e+01 
 1.99526231e+01  2.63459090e+01 
 2.51188643e+01  2.63459089e+01 
 3.16227766e+01  2.63459089e+01 
 3.98107171e+01  2.63459089e+01 
 5.01187234e+01  2.63459088e+01 
 6.30957344e+01  2.63459087e+01 
 7.94328235e+01  2.63459085e+01 
 1.00000000e+02  2.63459082e+01 
 1.25892541e+02  2.63459077e+01 
 1.58489319e+02  2.63459069e+01 
 1.99526231e+02  2.63459057e+01 
 2.51188643e+02  2.63459038e+01 
 3.16227766e+02  2.63459007e+01 
 3.98107171e+02  2.63458959e+01 
 5.01187234e+02  2.63458882e+01 
 6.30957344e+02  2.63458761e+01 
 7.94328235e+02  2.63458569e+01 
 1.00000000e+03  2.63458264e+01 
 1.25892541e+03  2.63457781e+01 
 1.58489319e+03  2.63457015e+01 
 1.99526231e+03  2.63455802e+01 
 2.51188643e+03  2.63453879e+01 
 3.16227766e+03  2.63450832e+01 
 3.98107171e+03  2.63446003e+01 
 5.01187234e+03  2.63438350e+01 
 6.30957344e+03  2.63426225e+01 
 7.94328235e+03  2.63407013e+01 
 1.00000000e+04  2.63376583e+01 
 1.25892541e+04  2.63328398e+01 
 1.58489319e+04  2.63252139e+01 
 1.99526231e+04  2.63131551e+01 
 2.51188643e+04  2.62941116e+01 
 3.16227766e+04  2.62640997e+01 
 3.98107171e+04  2.62169552e+01 
 5.01187234e+04  2.61432694e+01 
 6.30957344e+04  2.60289888e+01 
 7.94328235e+04  2.58538129e+01 
 1.00000000e+05  2.55898951e+01 
 1.25892541e+05  2.52019448e+01 
 1.58489319e+05  2.46503535e+01 
 1.99526231e+05  2.38984884e+01 
 2.51188643e+05  2.29228117e+01 
 3.16227766e+05  2.17210338e+01 
 3.98107171e+05  2.03130371e+01 
 5.01187234e+05  1.87339362e+01 
 6.30957344e+05  1.70239574e+01 
 7.94328235e+05  1.52204339e+01 
 1.00000000e+06  1.33540165e+01 
 1.25892541e+06  1.14483237e+01 
 1.58489319e+06  9.52142912e+00 
 1.99526231e+06  7.58800663e+00 
 2.51188643e+06  5.66158477e+00 
 3.16227766e+06  3.75675304e+00 
 3.98107171e+06  1.89125898e+00 
 5.01187234e+06  8.77337766e-02 
 6.30957344e+06 -1.62571961e+00 
 7.94328235e+06 -3.21751775e+00 
 1.00000000e+07 -4.65881630e+00 
 1.25892541e+07 -5.93406660e+00 
 1.58489319e+07 -7.05177476e+00 
 1.99526231e+07 -8.04425782e+00 
 2.51188643e+07 -8.92700767e+00 
 3.16227766e+07 -9.51558011e+00 
 3.98107171e+07 -8.95137275e+00 
 5.01187234e+07 -6.17274150e+00 
 6.30957344e+07 -2.44376908e+00 
 7.94328235e+07 -8.83006711e-02 
 1.00000000e+08  6.11675302e-01 
 1.25892541e+08  1.15763548e+00 
 1.58489319e+08  2.37855258e+00 
 1.99526231e+08  3.88163815e+00 
 2.51188643e+08  5.29357572e+00 
 3.16227766e+08  6.50608090e+00 
 3.98107171e+08  7.49663015e+00 
 5.01187234e+08  8.25469920e+00 
 6.30957344e+08  8.77123545e+00 
 7.94328235e+08  9.04006964e+00 
 1.00000000e+09  9.05812740e+00 
 frequency       gain_db        
 1.00000000e+00  4.09554051e+01 
 1.25892541e+00  4.09554051e+01 
 1.58489319e+00  4.09554051e+01 
 1.99526231e+00  4.09554050e+01 
 2.51188643e+00  4.09554050e+01 
 3.16227766e+00  4.09554050e+01 
 3.98107171e+00  4.09554050e+01 
 5.01187234e+00  4.09554050e+01 
 6.30957344e+00  4.09554049e+01 
 7.94328235e+00  4.09554048e+01 
 1.00000000e+01  4.09554046e+01 
 1.25892541e+01  4.09554044e+01 
 1.58489319e+01  4.09554040e+01 
 1.99526231e+01  4.09554033e+01 
 2.51188643e+01  4.09554023e+01 
 3.16227766e+01  4.09554007e+01 
 3.98107171e+01  4.09553982e+01 
 5.01187234e+01  4.09553941e+01 
 6.30957344e+01  4.09553877e+01 
 7.94328235e+01  4.09553776e+01 
 1.00000000e+02  4.09553615e+01 
 1.25892541e+02  4.09553360e+01 
 1.58489319e+02  4.09552956e+01 
 1.99526231e+02  4.09552315e+01 
 2.51188643e+02  4.09551301e+01 
 3.16227766e+02  4.09549692e+01 
 3.98107171e+02  4.09547143e+01 
 5.01187234e+02  4.09543103e+01 
 6.30957344e+02  4.09536702e+01 
 7.94328235e+02  4.09526558e+01 
 1.00000000e+03  4.09510485e+01 
 1.25892541e+03  4.09485024e+01 
 1.58489319e+03  4.09444702e+01 
 1.99526231e+03  4.09380872e+01 
 2.51188643e+03  4.09279901e+01 
 3.16227766e+03  4.09120351e+01 
 3.98107171e+03  4.08868676e+01 
 5.01187234e+03  4.08472762e+01 
 6.30957344e+03  4.07852581e+01 
 7.94328235e+03  4.06887450e+01 
 1.00000000e+04  4.05400442e+01 
 1.25892541e+04  4.03143271e+01 
 1.58489319e+04  3.99790114e+01 
 1.99526231e+04  3.94955125e+01 
 2.51188643e+04  3.88248858e+01 
 3.16227766e+04  3.79372374e+01 
 3.98107171e+04  3.68213444e+01 
 5.01187234e+04  3.54887841e+01 
 6.30957344e+04  3.39696826e+01 
 7.94328235e+04  3.23030560e+01 
 1.00000000e+05  3.05274451e+01 
 1.25892541e+05  2.86753432e+01 
 1.58489319e+05  2.67715040e+01 
 1.99526231e+05  2.48335929e+01 
 2.51188643e+05  2.28737207e+01 
 3.16227766e+05  2.09000226e+01 
 3.98107171e+05  1.89179657e+01 
 5.01187234e+05  1.69313392e+01 
 6.30957344e+05  1.49429939e+01 
 7.94328235e+05  1.29554223e+01 
 1.00000000e+06  1.09712756e+01 
 1.25892541e+06  8.99390652e+00 
 1.58489319e+06  7.02803196e+00 
 1.99526231e+06  5.08060492e+00 
 2.51188643e+06  3.16196534e+00 
 3.16227766e+06  1.28725404e+00 
 3.98107171e+06 -5.22154101e-01 
 5.01187234e+06 -2.23790041e+00 
 6.30957344e+06 -3.82592223e+00 
 7.94328235e+06 -5.25143839e+00 
 1.00000000e+07 -6.48820436e+00 
 1.25892541e+07 -7.52925190e+00 
 1.58489319e+07 -8.39213552e+00 
 1.99526231e+07 -9.10776345e+00 
 2.51188643e+07 -9.66462008e+00 
 3.16227766e+07 -9.79340508e+00 
 3.98107171e+07 -8.39758514e+00 
 5.01187234e+07 -4.15201959e+00 
 6.30957344e+07 -2.54504570e-01 
 7.94328235e+07 -1.48377494e+00 
 1.00000000e+08 -3.74730050e+00 
 1.25892541e+08 -4.61983098e+00 
 1.58489319e+08 -3.66578158e+00 
 1.99526231e+08 -1.96788266e+00 
 2.51188643e+08 -2.27392947e-01 
 3.16227766e+08  1.37246423e+00 
 3.98107171e+08  2.78382437e+00 
 5.01187234e+08  3.97037106e+00 
 6.30957344e+08  4.89572966e+00 
 7.94328235e+08  5.53236304e+00 
 1.00000000e+09  5.86625482e+00 
 frequency       gain_db        
 1.00000000e+00  2.86724050e+01 
 1.25892541e+00  2.86724050e+01 
 1.58489319e+00  2.86724050e+01 
 1.99526231e+00  2.86724050e+01 
 2.51188643e+00  2.86724050e+01 
 3.16227766e+00  2.86724050e+01 
 3.98107171e+00  2.86724050e+01 
 5.01187234e+00  2.86724050e+01 
 6.30957344e+00  2.86724050e+01 
 7.94328235e+00  2.86724050e+01 
 1.00000000e+01  2.86724050e+01 
 1.25892541e+01  2.86724050e+01 
 1.58489319e+01  2.86724050e+01 
 1.99526231e+01  2.86724050e+01 
 2.51188643e+01  2.86724050e+01 
 3.16227766e+01  2.86724049e+01 
 3.98107171e+01  2.86724048e+01 
 5.01187234e+01  2.86724047e+01 
 6.30957344e+01  2.86724044e+01 
 7.94328235e+01  2.86724041e+01 
 1.00000000e+02  2.86724035e+01 
 1.25892541e+02  2.86724026e+01 
 1.58489319e+02  2.86724012e+01 
 1.99526231e+02  2.86723990e+01 
 2.51188643e+02  2.86723954e+01 
 3.16227766e+02  2.86723898e+01 
 3.98107171e+02  2.86723809e+01 
 5.01187234e+02  2.86723668e+01 
 6.30957344e+02  2.86723444e+01 
 7.94328235e+02  2.86723089e+01 
 1.00000000e+03  2.86722527e+01 
 1.25892541e+03  2.86721636e+01 
 1.58489319e+03  2.86720223e+01 
 1.99526231e+03  2.86717983e+01 
 2.51188643e+03  2.86714430e+01 
 3.16227766e+03  2.86708793e+01 
 3.98107171e+03  2.86699847e+01 
 5.01187234e+03  2.86685639e+01 
 6.30957344e+03  2.86663065e+01 
 7.94328235e+03  2.86627184e+01 
 1.00000000e+04  2.86570163e+01 
 1.25892541e+04  2.86479627e+01 
 1.58489319e+04  2.86336115e+01 
 1.99526231e+04  2.86109189e+01 
 2.51188643e+04  2.85751529e+01 
 3.16227766e+04  2.85190291e+01 
 3.98107171e+04  2.84315120e+01 
 5.01187234e+04  2.82963036e+01 
 6.30957344e+04  2.80902697e+01 
 7.94328235e+04  2.77825181e+01 
 1.00000000e+05  2.73354765e+01 
 1.25892541e+05  2.67095931e+01 
 1.58489319e+05  2.58720897e+01 
 1.99526231e+05  2.48070207e+01 
 2.51188643e+05  2.35210669e+01 
 3.16227766e+05  2.20411030e+01 
 3.98107171e+05  2.04052799e+01 
 5.01187234e+05  1.86532077e+01 
 6.30957344e+05  1.68195026e+01 
